cg1	cg2	cg3	cg4	cg5	cg6	cg7	cg8	cg9	cg10	cg11	cg12	cg13	cg14	cg15	cg16	cg17	cg18	cg19	cg20	cg21	cg22	cg23	cg24	cg25	cg26	cg27	cg28	cg29	cg30	cg31	cg32	cg33	cg34	cg35	cg36	cg37	cg38	cg39	cg40	cg41	cg42	cg43	cg44	cg45	cg46	cg47	cg48	cg49	cg50	cg51	cg52	cg53	cg54	cg55	cg56	cg57	cg58	cg59	cg60	cg61	cg62	cg63	cg64	cg65	cg66	cg67	cg68	cg69	cg70	cg71	cg72	cg73	cg74	cg75	cg76	cg77	cg78	cg79	cg80	cg81	cg82	cg83	cg84	cg85	cg86	cg87	cg88	cg89	cg90	cg91	cg92	cg93	cg94	cg95	cg96	cg97	cg98	cg99	cg100	cg101	cg102	cg103	cg104	cg105	cg106	cg107	cg108	cg109	cg110	cg111	cg112	cg113	cg114	cg115	cg116	cg117	cg118	cg119	cg120	cg121	cg122	cg123	cg124	cg125	cg126	cg127	cg128	cg129	cg130	cg131	cg132	cg133	cg134	cg135	cg136	cg137	cg138	cg139	cg140	cg141	cg142	cg143	cg144	cg145	cg146	cg147	cg148	cg149	cg150	cg151	cg152	cg153	cg154	cg155	cg156	cg157	cg158	cg159	cg160	cg161	cg162	cg163	cg164	cg165	cg166	cg167	cg168	cg169	cg170	cg171	cg172	cg173	cg174	cg175	cg176	cg177	cg178	cg179	cg180	cg181	cg182	cg183	cg184	cg185	cg186	cg187	cg188	cg189	cg190	cg191	cg192	cg193	cg194	cg195	cg196	cg197	cg198	cg199	cg200
0.8248582	0.3567125	0.7756106	0.9149709	0.2272403	0.06922385	0.7592025	0.8827415	0.7947372	0.8530116	0.1052755	0.0716176	0.8351315	0.8521804	0.8542671	0.6922617	0.8026105	0.08031556	0.8528203	0.9361981	0.8268846	0.90596	0.6210709	0.8197794	0.4159917	0.9119813	0.3075781	0.8503038	0.2846134	0.8260725	0.1233096	0.07217652	0.05119454	0.0583243	0.7610371	0.8417892	0.8043175	0.07427106	0.8515469	0.0470599	0.9102127	0.8263409	0.2224834	0.6470475	0.1006278	0.7619442	0.7008423	0.04018768	0.08884688	0.6568965	0.06076413	0.1326891	0.8676525	0.8933876	0.5066766	0.2378811	0.5029691	0.9235648	0.9308784	0.9828746	0.9377677	0.9324842	0.7215089	0.6822475	0.8585706	0.7933081	0.6785555	0.8832882	0.02495409	0.7596354	0.737069	0.8406079	0.897524	0.8905252	0.8618228	0.874479	0.9033853	0.1132775	0.1857166	0.3533671	0.8253478	0.0931677	0.1213845	0.05452163	0.1491963	0.1562576	0.1526766	0.9745912	0.9010931	0.07781022	0.01251142	0.05467104	0.9006622	0.1494921	0.07803643	0.07970868	0.7419168	0.8617126	0.6521496	0.08645818	0.122859	0.06779078	0.6699693	0.1603658	0.925733	0.8034659	0.936559	0.9157163	0.0148686	0.8345728	0.8717543	0.01666392	0.8483247	0.9162594	0.8726645	0.1715162	0.6703427	0.924982	0.8243151	0.02798894	0.03878437	0.8956108	0.4954032	0.4376905	0.8639343	0.8780174	0.1377434	0.7160769	0.1110866	0.8522415	0.1860075	0.8671826	0.8406479	0.08630764	0.899219	0.8303777	0.08249035	0.9469816	0.2462292	0.5198978	0.1062752	0.0207729	0.8847135	0.4666667	0.7410355	0.9061536	0.7406082	0.08330105	0.09892163	0.8081303	0.188029	0.8730127	0.7334909	0.9220061	0.04066379	0.8734328	0.8570402	0.8270936	0.8827658	0.8761042	0.7901292	0.4360309	0.02501271	0.7775733	0.9029256	0.777131	0.6199746	0.7098168	0.8372559	0.03390205	0.06496432	0.7589658	0.06495682	0.06954829	0.9474207	0.1804813	0.8478348	0.8396547	0.02950235	0.1382729	0.4669184	0.1139355	0.1992964	0.2875568	0.880003	0.2230711	0.2064163	0.02454504	0.4255789	0.7077916	0.1726488	0.9189657	0.8393368	0.8543103	0.9562513	0.5892382	0.1492769	0.5435367	0.7979048	0.7947513
0.8381212	0.3137279	0.8301421	0.9149018	0.2222652	0.05342098	0.7730047	0.9073791	0.8023902	0.8558146	0.0916376	0.06553002	0.872397	0.7456126	0.9379163	0.8452945	0.5030151	0.05491206	0.9239258	0.9322906	0.8493549	0.8666934	0.6541705	0.8498778	0.331347	0.9004408	0.1952931	0.8703185	0.2754971	0.8564219	0.0793035	0.05569551	0.05475285	0.06532295	0.7570361	0.8553693	0.8517656	0.06988263	0.870999	0.04660077	0.9271328	0.8510118	0.2747896	0.6551305	0.09249218	0.7741429	0.5868843	0.04162923	0.06477781	0.4138337	0.07634805	0.1306475	0.8307495	0.8817814	0.5314409	0.2031054	0.3221351	0.9737393	0.9502149	0.9758894	0.9236923	0.9387861	0.7588889	0.6147676	0.8362468	0.8076395	0.6525596	0.9161512	0.02826894	0.7695719	0.7305389	0.8355172	0.9150445	0.9004611	0.8465931	0.8822902	0.9061266	0.08662841	0.1469406	0.325981	0.8453794	0.09421044	0.08730213	0.0497664	0.1493124	0.1072286	0.141138	0.9804938	0.9189939	0.08939228	0.04634559	0.06744716	0.9078248	0.09541363	0.06536084	0.0677414	0.7421829	0.9437473	0.7399234	0.07554123	0.102134	0.04518792	0.4920765	0.1130198	0.9679045	0.8365668	0.9621141	0.8950258	0.02206075	0.8428196	0.8908046	0.01840971	0.8879771	0.9117309	0.9414023	0.1314197	0.4114664	0.923973	0.8172681	0.02905778	0.03039636	0.9696038	0.493271	0.2918538	0.8493032	0.8827266	0.1117724	0.746433	0.05796968	0.9019413	0.1279019	0.893892	0.9016882	0.07219543	0.8987624	0.8298104	0.07925906	0.892863	0.1610917	0.497408	0.08020668	0.02845234	0.9113594	0.7164344	0.7576155	0.8389527	0.7293339	0.09337088	0.08590838	0.8577022	0.1466144	0.8687574	0.5919985	0.9106901	0.05018429	0.8680277	0.9190151	0.8706679	0.8553678	0.8889602	0.8182362	0.4511817	0.02030948	0.739439	0.9140368	0.8215429	0.6083305	0.7255882	0.8326547	0.05208725	0.05087195	0.6771619	0.07567754	0.06742381	0.9544182	0.1291224	0.8355516	0.8197059	0.06288639	0.08054885	0.3067623	0.08100342	0.1874461	0.2936681	0.8397218	0.1902978	0.1023917	0.05094634	0.3642896	0.7030189	0.1887696	0.929647	0.8592157	0.8784886	0.9555096	0.5727667	0.0915762	0.3322006	0.8183891	0.7701174
0.8142788	0.3428042	0.798255	0.8967571	0.3110079	0.04644426	0.6461022	0.8950123	0.7975531	0.8106357	0.09050375	0.04429586	0.837925	0.8600114	0.9248106	0.8839007	0.6539152	0.04632324	0.8854357	0.9250644	0.8442562	0.9088773	0.7299312	0.8547686	0.4379481	0.864269	0.3100339	0.8867379	0.2046935	0.8172677	0.09245621	0.04493532	0.07675827	0.07739435	0.7395285	0.836599	0.7918552	0.05495505	0.817142	0.03881101	0.9217041	0.8510653	0.2453707	0.6653174	0.04936399	0.8650829	0.7810172	0.03639475	0.05638318	0.7860386	0.06598701	0.1306837	0.8121802	0.8743417	0.5576713	0.2792017	0.5316107	0.9783565	0.9166819	0.9746447	0.9169129	0.9453705	0.738052	0.5894521	0.8716397	0.7419016	0.6690128	0.8947915	0.02881813	0.7224444	0.6848958	0.8766928	0.8944535	0.9121652	0.8461404	0.8786303	0.9042423	0.08484799	0.1069344	0.3896863	0.832265	0.06868251	0.08674514	0.07718643	0.11704	0.09857627	0.0938482	0.9822124	0.8922935	0.06463119	0.02681564	0.037185	0.8854659	0.08425498	0.05684692	0.0560822	0.7565345	0.8927159	0.7744301	0.05532102	0.09259046	0.05784602	0.6446215	0.120532	0.9852496	0.8200201	0.9651173	0.9128103	0.02756214	0.8547855	0.8699147	0.01509284	0.847936	0.8918559	0.936629	0.2002262	0.8206226	0.9200271	0.8551877	0.02710972	0.04109838	0.968181	0.4977	0.3098549	0.8510782	0.8750595	0.08757539	0.7541433	0.08735257	0.858099	0.1987903	0.8630466	0.8723155	0.05715883	0.9109858	0.8473305	0.06919131	0.8814229	0.2699058	0.4615261	0.06088831	0.02600289	0.903726	0.2277345	0.6991041	0.9098067	0.6409476	0.05614689	0.05762386	0.8494668	0.1149346	0.8007833	0.4692152	0.9176635	0.0431098	0.8310945	0.8946533	0.9056833	0.8707679	0.8644531	0.7998466	0.5758123	0.0202463	0.8140267	0.9001201	0.7869635	0.5965222	0.7171482	0.8245749	0.04016642	0.03766941	0.7625834	0.05896686	0.06877047	0.9581418	0.1313934	0.8540352	0.8414652	0.03607477	0.05641351	0.4886033	0.09605428	0.1672269	0.3100799	0.8708438	0.2384032	0.1846746	0.04638676	0.3265955	0.6667975	0.1185937	0.9096665	0.7859322	0.8559602	0.9516141	0.7455564	0.1036236	0.5825427	0.7686567	0.9186184
0.8969536	0.4187204	0.8385331	0.9180738	0.2566807	0.07241835	0.7886552	0.9132965	0.8529519	0.8867887	0.1247901	0.07772152	0.864317	0.8568355	0.9247916	0.7785215	0.8688135	0.06504495	0.9400676	0.9325899	0.8702832	0.8958145	0.7132589	0.8925605	0.4287826	0.9046782	0.3328004	0.8847468	0.3094381	0.8901693	0.08314448	0.05200447	0.07002954	0.08632374	0.8011658	0.87916	0.8485956	0.1037767	0.8744349	0.06158202	0.9277952	0.9006593	0.233263	0.6991856	0.1366841	0.8083565	0.8062864	0.03288577	0.08689186	0.6777835	0.1100576	0.2314858	0.8677838	0.9048383	0.7380614	0.2534042	0.5516676	0.9738797	0.9171229	0.9650146	0.9389251	0.9553524	0.8317216	0.7471205	0.863608	0.8284392	0.7359813	0.9348512	0.04279891	0.7935229	0.6929418	0.8552648	0.9153799	0.9421287	0.8992414	0.9054924	0.9226913	0.115566	0.2415985	0.4444804	0.874674	0.1218325	0.1585379	0.06167401	0.1989158	0.1343115	0.1661119	0.9755298	0.925101	0.09253312	0.03163211	0.04191532	0.9106128	0.1350424	0.1012019	0.1511699	0.8120243	0.8843011	0.7272038	0.104032	0.1371342	0.03384158	0.6893112	0.1804573	0.980414	0.8499471	0.9623843	0.9091072	0.02132102	0.8762229	0.8900284	0.01723284	0.8833196	0.924352	0.9387125	0.272964	0.7705747	0.9496065	0.8630738	0.04123711	0.03965901	0.9653504	0.6304145	0.4845967	0.8676289	0.9062536	0.1437558	0.840739	0.151451	0.8832672	0.2279628	0.9010531	0.923805	0.0843142	0.9238529	0.8672211	0.1288418	0.9091316	0.345756	0.6412576	0.1157335	0.02913228	0.9037997	0.4960065	0.7840491	0.9268351	0.7485188	0.1297317	0.1108461	0.8674748	0.203057	0.8783087	0.7185996	0.9213508	0.03528486	0.9068961	0.9399793	0.8981213	0.901302	0.9086542	0.8773319	0.5146812	0.02219482	0.8470451	0.9107128	0.8631932	0.582248	0.7949864	0.8679458	0.04517766	0.08304618	0.8188071	0.04457806	0.06898983	0.935375	0.1980848	0.879159	0.8684014	0.05588787	0.1252674	0.5412316	0.1433001	0.2462377	0.3303211	0.9053425	0.2805904	0.2132839	0.04258925	0.4762985	0.7081317	0.1971343	0.9584046	0.8122185	0.8900487	0.9485575	0.7443609	0.1644607	0.5824041	0.8724243	0.8517609
0.8209171	0.4020841	0.8182913	0.9199014	0.29675	0.05400825	0.6835647	0.9177626	0.826414	0.8798648	0.09584919	0.06189306	0.9049142	0.8176151	0.9522344	0.84656	0.8575579	0.08672895	0.9385647	0.9341051	0.8724883	0.8854486	0.7199332	0.8721351	0.4194869	0.9029211	0.3182486	0.8835756	0.2022832	0.8539038	0.1222372	0.0522404	0.07016592	0.08924264	0.7393569	0.8661883	0.781587	0.05840931	0.8168048	0.05092365	0.8705722	0.870485	0.2900763	0.6960909	0.08741666	0.8933005	0.8127083	0.03449113	0.06612071	0.7907491	0.07506566	0.1691449	0.8345104	0.8996462	0.5570696	0.2810544	0.6210442	0.9731963	0.9285473	0.9813676	0.9338455	0.9374358	0.7042888	0.6942022	0.8820583	0.7746375	0.627248	0.9100257	0.0214011	0.6927367	0.6797419	0.8435012	0.9397543	0.9292789	0.8736556	0.8997936	0.9177576	0.09021977	0.1390605	0.2829541	0.8561976	0.09063873	0.107793	0.06791266	0.1710968	0.1322236	0.1315385	0.9867145	0.9248739	0.08446839	0.03836663	0.06745572	0.9125789	0.1216648	0.07042929	0.09041975	0.7972512	0.9489074	0.8115509	0.07386561	0.1211655	0.03568305	0.6820676	0.1775889	0.8269761	0.8516272	0.9669039	0.9246259	0.02516036	0.8616083	0.9078375	0.01610037	0.8818232	0.9218574	0.9394423	0.2284061	0.8421085	0.9431084	0.8516598	0.03920807	0.05171798	0.9524053	0.5809295	0.3666644	0.8757987	0.8928078	0.1251673	0.8276919	0.1317883	0.8783982	0.2017471	0.8759687	0.9239155	0.07825721	0.9435501	0.882903	0.07553504	0.9256413	0.293134	0.565378	0.08877584	0.02102143	0.9224021	0.2701179	0.7678988	0.9071077	0.6681861	0.0771444	0.08293461	0.8537963	0.151131	0.8558519	0.7388077	0.9403684	0.03131885	0.8711144	0.9501879	0.8584692	0.896529	0.8639905	0.8076238	0.4749204	0.01897601	0.8729202	0.9136906	0.8344516	0.7027096	0.708746	0.9101905	0.04490083	0.04629697	0.7983214	0.07412614	0.08681319	0.9361114	0.1742612	0.882117	0.8375058	0.06575492	0.08374902	0.56959	0.1054768	0.2132122	0.2648816	0.8600709	0.2335936	0.2106409	0.05274538	0.3664185	0.6774533	0.1371757	0.9456492	0.844774	0.8848245	0.967907	0.7087916	0.1550868	0.6568226	0.8090376	0.7568977
0.9017282	0.3557645	0.8549543	0.9332499	0.2263671	0.04136129	0.7783069	0.9351708	0.8176544	0.8979002	0.0831838	0.06301565	0.8327025	0.861726	0.9445339	0.8857535	0.6099907	0.07956228	0.9401249	0.9322081	0.8493731	0.9255923	0.5945029	0.8850304	0.2954261	0.919323	0.1854274	0.8811162	0.2366353	0.8737374	0.07263378	0.04465291	0.04388959	0.07423872	0.8590445	0.876056	0.872113	0.07120093	0.8911704	0.05549949	0.9706927	0.8843051	0.2861374	0.705063	0.08485777	0.7465903	0.5417486	0.02261513	0.05840072	0.3674211	0.07987493	0.1287283	0.8668805	0.9008659	0.5787337	0.2087899	0.2431859	0.9868396	0.942538	0.9834356	0.9422916	0.96875	0.8018839	0.6772141	0.8199726	0.8672713	0.6547014	0.9447242	0.007244479	0.7839713	0.7556518	0.8434739	0.8984072	0.9396894	0.8822464	0.8338238	0.9059973	0.1065919	0.1728058	0.3950972	0.8460998	0.08579929	0.08453574	0.1011572	0.1191382	0.1185001	0.1269773	0.9914547	0.9348024	0.07855427	0.03182058	0.04199366	0.910014	0.1185401	0.08404725	0.0729964	0.707368	0.9698844	0.5644878	0.07012032	0.1070526	0.03829492	0.4779296	0.1051577	0.9851696	0.847401	0.9804984	0.9074224	0.01344191	0.883307	0.9121066	0.01325722	0.9087419	0.9279065	0.9531265	0.1144112	0.278173	0.9421548	0.8144642	0.03179907	0.04776009	0.8004396	0.4995343	0.1852615	0.8664241	0.9041396	0.1019315	0.807099	0.0677699	0.8812644	0.08590537	0.909509	0.9094574	0.07314306	0.903363	0.8529998	0.08847453	0.8871866	0.145105	0.5149063	0.08068175	0.02350323	0.9357247	0.7594206	0.7707913	0.891874	0.7139829	0.06587166	0.07377166	0.8842059	0.1599741	0.8685294	0.6195223	0.9264336	0.02744537	0.8670721	0.933395	0.895847	0.8789896	0.8948566	0.7973611	0.5804394	0.01461443	0.7528863	0.9606344	0.8281102	0.6246136	0.8001194	0.8432505	0.04365547	0.05871389	0.7214601	0.0385179	0.06379915	0.9698185	0.1447888	0.8306496	0.8860732	0.04892875	0.081443	0.2576262	0.07069316	0.1910937	0.1760337	0.8820637	0.1836158	0.0888232	0.02890068	0.4493173	0.4790865	0.1818127	0.9578229	0.8918679	0.903241	0.9482914	0.6908969	0.07174253	0.2523656	0.8605552	0.8335785
0.7716612	0.3725659	0.7981789	0.8768801	0.2861955	0.04289077	0.5744109	0.9061081	0.8006774	0.8557557	0.08498097	0.04295519	0.8297023	0.8888358	0.9415454	0.8687031	0.6009278	0.05955007	0.9140496	0.9527639	0.8327129	0.9079319	0.7226055	0.8625799	0.460322	0.8647655	0.3056278	0.8696962	0.2710146	0.816212	0.1237729	0.04389584	0.07706036	0.07234043	0.6930016	0.8188471	0.7481962	0.06630825	0.7462077	0.03671042	0.8548307	0.848195	0.3032227	0.5783441	0.07775709	0.8582448	0.8297611	0.06018768	0.06226226	0.9131956	0.06985405	0.1481635	0.7688772	0.8841972	0.5815881	0.3122368	0.6266127	0.9769845	0.9058994	0.9785613	0.9264706	0.9422874	0.6475524	0.5312579	0.9047132	0.6832883	0.6684933	0.9088514	0.02552698	0.7072337	0.7067752	0.8305942	0.9299526	0.9145017	0.8821397	0.8826272	0.9153846	0.08114628	0.1077657	0.4714912	0.8525878	0.07906307	0.1192966	0.07339623	0.1557589	0.09620335	0.1067282	0.9845864	0.8948553	0.06430446	0.01969047	0.05946426	0.8699966	0.1025231	0.05044266	0.0804235	0.8005618	0.9550868	0.6788433	0.05768634	0.1110861	0.04466144	0.7097939	0.1527536	0.9862381	0.7777923	0.9704635	0.9119357	0.02293874	0.8647833	0.8624638	0.01772586	0.8067016	0.9128286	0.921006	0.2591234	0.8535678	0.9131858	0.8453482	0.06239435	0.06356113	0.8960837	0.5640501	0.4444534	0.8454075	0.8726225	0.1024048	0.6722516	0.0901053	0.8208073	0.210133	0.8321016	0.8933299	0.06569609	0.8916368	0.8250319	0.06263696	0.9129158	0.3173426	0.4739964	0.07147565	0.02606121	0.9090378	0.0917494	0.7473648	0.9136164	0.6305187	0.07830018	0.07727614	0.8118122	0.1483202	0.7856296	0.7504556	0.926563	0.0336349	0.8092563	0.9143969	0.857959	0.8857179	0.837249	0.815969	0.5145181	0.02920241	0.8248531	0.896397	0.7744059	0.6549084	0.6396182	0.8365177	0.04691982	0.04356061	0.7402248	0.066659	0.07149634	0.9345871	0.1755064	0.8563792	0.7767265	0.07491754	0.06824717	0.5764872	0.1046768	0.1970216	0.2979448	0.8361719	0.4591146	0.1760782	0.0467706	0.3027494	0.6687531	0.1069167	0.9426687	0.805487	0.8716092	0.9594284	0.5894148	0.1549005	0.683654	0.7422102	0.9129566
0.7524457	0.3644702	0.7695007	0.8837324	0.3429644	0.05297158	0.673834	0.9181798	0.7754242	0.8361788	0.08722494	0.04838051	0.827668	0.7563978	0.952884	0.8487206	0.8391161	0.08311718	0.9310683	0.9271812	0.8173091	0.8936839	0.689826	0.8414634	0.4485306	0.8706753	0.2822573	0.8493075	0.3075016	0.8065496	0.09985019	0.05501817	0.06425383	0.09141026	0.7100945	0.837204	0.7729065	0.05987812	0.7702821	0.05154856	0.8757269	0.8259223	0.3047781	0.7211658	0.0771254	0.8480657	0.6710627	0.05319494	0.06190852	0.7612754	0.07429205	0.1168478	0.8010458	0.8639588	0.5786802	0.2781973	0.5378179	0.9886752	0.907027	0.97651772	0.9213184	0.945667	0.6699727	0.683911	0.8665722	0.7324225	0.6182252	0.8821549	0.01418737	0.679917	0.711467	0.8237142	0.9051497	0.9145947	0.8251925	0.8761735	0.8814309	0.08025652	0.1437122	0.44311833	0.8417636	0.08193322	0.1267931	0.04451386	0.1558846	0.1207342	0.1204031	0.9922013	0.8975934	0.05951325	0.02898812	0.07122018	0.8780298	0.1104101	0.04323116	0.07678478	0.7516643	0.9531028	0.569213	0.06475931	0.1210338	0.02715447	0.6196699	0.1409013	0.9834048	0.7762729	0.9659381	0.8588381	0.03635007	0.8695832	0.8270326	0.01280661	0.8358245	0.8974584	0.9266321	0.2291118	0.7398437	0.9251737	0.8146791	0.0282664	0.03963239	0.9634652	0.570307	0.3549955	0.8321638	0.8736997	0.1299209	0.7412075	0.1161049	0.8320866	0.223315	0.8204602	0.936541	0.06414431	0.8882695	0.8190339	0.07711027	0.8707163	0.2759277	0.5051567	0.0801053	0.01807096	0.9161008	0.3511569	0.7297571	0.9172561	0.6687353	0.04543704	0.07355192	0.8032514	0.1816958	0.8116122	0.7369642	0.9108259	0.02502796	0.8456694	0.9364915	0.8731409	0.8625954	0.8473795	0.7476038	0.5250234	0.02121673	0.7966279	0.9089848	0.7604694	0.6843671	0.7140286	0.8608835	0.02594034	0.04034381	0.7089332	0.06123169	0.09761751	0.9546887	0.1790035	0.833427	0.818688	0.0671029	0.07493485	0.4701803	0.1362532	0.2045469	0.2249945	0.8291852	0.1942025	0.1616816	0.06684311	0.3995507	0.6826494	0.1550429	0.8952809	0.7867596	0.863794	0.9668609	0.7570693	0.1262696	0.6131914	0.7553127	0.7114325
0.7989783	0.398258	0.79303	0.8986539	0.2661757	0.06160858	0.6070531	0.9091711	0.8169325	0.8492739	0.1289128	0.05164352	0.8829523	0.8361288	0.9372641	0.8625434	0.7077934	0.07957106	0.9394998	0.9244844	0.8501178	0.8821659	0.7515461	0.8618296	0.4705097	0.8747871	0.3600967	0.8735377	0.3138121	0.8013958	0.113608	0.05392221	0.05901274	0.07661082	0.7499539	0.8589546	0.7222769	0.07254484	0.7707953	0.05478788	0.8447644	0.8152214	0.2911115	0.7197477	0.08495575	0.863398	0.8825113	0.03527789	0.09747545	0.9106309	0.07817555	0.1390022	0.7987717	0.8933274	0.5345786	0.2616458	0.6980608	0.9795417	0.9106625	0.970981	0.9426051	0.9331825	0.713988	0.6195294	0.879666	0.7506328	0.6654419	0.8926081	0.02284238	0.692999	0.7219784	0.8480241	0.9170768	0.9165167	0.8627982	0.8815023	0.8856149	0.0927813	0.1439344	0.4065233	0.836741	0.09541034	0.1319406	0.09230406	0.1873621	0.167943	0.1348701	0.9890543	0.9200504	0.06096714	0.03566246	0.05596416	0.8955514	0.1175483	0.07521263	0.09243789	0.7974827	0.9524967	0.7912438	0.06328119	0.1258044	0.06357857	0.7749171	0.1772658	0.9536913	0.8182147	0.9583009	0.9165869	0.03634219	0.856032	0.880551	0.004100679	0.861121	0.9147207	0.9266198	0.2581346	0.8337984	0.9361971	0.8738489	0.05737807	0.03564584	0.9471886	0.5197747	0.4336034	0.857259	0.887311	0.124766	0.7156765	0.1277038	0.824944	0.2155944	0.8381562	0.9130435	0.07570062	0.906809	0.8301484	0.07557442	0.9278191	0.3264356	0.522594	0.08969132	0.02416828	0.9484607	0.1111295	0.7366731	0.9298635	0.649903	0.05193046	0.1088819	0.8245662	0.1669758	0.8334162	0.8236585	0.9275954	0.04264931	0.8492372	0.9201409	0.8655609	0.8567963	0.8688396	0.7802162	0.56181	0.02404022	0.8325295	0.9128042	0.7598475	0.7131584	0.7263114	0.8581022	0.0453534	0.04679145	0.7513443	0.05996132	0.1070741	0.9277301	0.1899123	0.8978097	0.8454484	0.07424469	0.08325774	0.621965	0.1137269	0.229323	0.2622709	0.8667188	0.3020151	0.1947801	0.05314438	0.4409988	0.6936731	0.1131766	0.936173	0.7921109	0.8951556	0.9637444	0.7474331	0.1757322	0.7330666	0.7519792	0.7795845
0.7970192	0.3720471	0.7845902	0.9250737	0.372666	0.05267241	0.6324913	0.9094032	0.7984129	0.8818408	0.08407569	0.05028542	0.8577616	0.7942848	0.9340068	0.8675075	0.634765	0.03644707	0.8847141	0.9369966	0.8410718	0.9071161	0.6560977	0.8386562	0.3855966	0.8930361	0.2050607	0.8817596	0.4686227	0.8404419	0.0863722	0.04235871	0.04579352	0.06551533	0.7673729	0.8317771	0.73448	0.05457747	0.805884	0.04102564	0.9059291	0.818122	0.2477831	0.7427381	0.05116806	0.808785	0.7234881	0.0320257	0.05739582	0.6083655	0.05657921	0.1076186	0.8128976	0.8856843	0.5357993	0.2449543	0.4799096	0.9859719	0.926812	0.9788089	0.9425827	0.96387	0.6883528	0.6701676	0.8622617	0.7677191	0.6513216	0.888968	0.01503143	0.7183269	0.6902615	0.8464262	0.92307	0.9055251	0.8277845	0.8541102	0.8957857	0.07554456	0.1181007	0.4499339	0.8428965	0.09137959	0.1097318	0.07968857	0.1673352	0.123147	0.1128725	0.9881184	0.9186225	0.05043813	0.02534644	0.06080795	0.9005047	0.08719346	0.04779447	0.07915325	0.78182	0.9411157	0.7706331	0.06084567	0.1162896	0.05555556	0.578196	0.1510272	0.9814214	0.7865219	0.9541673	0.8537666	0.01344818	0.8997865	0.872201	0.01262916	0.8812876	0.9097634	0.9307866	0.1944978	0.639209	0.9266992	0.8008768	0.01941162	0.03270964	0.9692848	0.4829077	0.2638403	0.862197	0.8850557	0.08076534	0.7365031	0.08708178	0.8584924	0.2013163	0.84285	0.8388889	0.0519543	0.9140453	0.8131155	0.07027451	0.889976	0.259949	0.5584071	0.05086279	0.02075972	0.9166953	0.460452	0.7835416	0.916826	0.6907352	0.08081868	0.05736617	0.8424846	0.1161419	0.8469775	0.6791592	0.9453407	0.03531566	0.8691954	0.9025526	0.8851508	0.8638476	0.8933771	0.7709793	0.4650393	0.01697968	0.8198884	0.9220862	0.7955983	0.6636254	0.6965432	0.8407893	0.04206612	0.03479226	0.6963836	0.04197427	0.09953377	0.9497447	0.1918153	0.7782052	0.823477	0.05792543	0.05617912	0.4504951	0.09682417	0.185073	0.2220896	0.8557853	0.2000358	0.1745466	0.04693913	0.4424125	0.6810088	0.1858553	0.9331998	0.8576701	0.8785252	0.9749808	0.7321818	0.09315223	0.4883519	0.7871987	0.8122993
0.7357395	0.325893	0.7587231	0.8768687	0.2996272	0.05363012	0.6144849	0.8883079	0.7710688	0.832162	0.08328421	0.04866423	0.816784	0.7772827	0.9303704	0.8541729	0.8053792	0.07636776	0.8983051	0.9033523	0.8064188	0.8971413	0.6707168	0.833416	0.468021	0.8562006	0.3323776	0.8278058	0.1954028	0.7939093	0.08524995	0.03404343	0.07703772	0.08617993	0.6941896	0.8047588	0.7274404	0.04392103	0.7801451	0.04108927	0.8903626	0.8163053	0.3206919	0.7592683	0.06416052	0.8765255	0.8252639	0.03787819	0.05372501	0.9117542	0.05631969	0.1016692	0.7796385	0.856315	0.509184	0.2926188	0.4930831	0.9840849	0.9006095	0.9821996	0.9180435	0.9371191	0.6454647	0.5605185	0.8727595	0.7296703	0.5797622	0.8924124	0.01169773	0.6404992	0.724955	0.7804696	0.9151819	0.8797222	0.8434957	0.8704289	0.8777705	0.07548364	0.1197133	0.3935736	0.8465727	0.06668568	0.09391022	0.04248245	0.1477095	0.09236002	0.1222354	0.9841447	0.8858691	0.06049094	0.03740899	0.04951973	0.8831569	0.07383578	0.04047578	0.06170379	0.7455568	0.955745	0.553118	0.05236597	0.1043692	0.04440823	0.6454312	0.1358754	0.9833257	0.7279052	0.9617613	0.8946555	0.02076706	0.8314713	0.8374199	0.01657194	0.8292652	0.8802055	0.9168615	0.2157712	0.8354999	0.9154859	0.8450091	0.05232436	0.04681648	0.9538291	0.5002536	0.5239495	0.7945952	0.8413284	0.09221557	0.6456128	0.1173583	0.8278334	0.165588	0.8358386	0.875	0.05487189	0.8802824	0.8540403	0.07160546	0.8821743	0.23399	0.490552	0.06378929	0.01791283	0.9186585	0.0510188	0.6855302	0.8971834	0.5802683	0.04684002	0.06138017	0.7965898	0.1304015	0.7691903	0.4091502	0.909025	0.04403048	0.8205101	0.8952982	0.8391877	0.8577758	0.7922207	0.7445281	0.5158841	0.02135922	0.7915657	0.868595	0.7280148	0.5734359	0.7306587	0.8224813	0.05941809	0.03774004	0.7396325	0.05236183	0.06833475	0.9188703	0.1380308	0.8289074	0.8039042	0.05997012	0.0583539	0.4957112	0.07793128	0.1662964	0.2276593	0.8229372	0.2720989	0.1432136	0.04250255	0.3921623	0.5972694	0.09838084	0.918663	0.7743381	0.8359324	0.952914	0.8265682	0.1095973	0.6094798	0.7277184	0.9084018
